,time,TopTrafficLights,BottomTrafficLights,rightTrafficlights,1to2Ped,4to3Ped,2to3Ped,1to4Ped
6015,3150.4,green,green,red,red,red,green,green
6016,3150.5,green,green,red,red,red,green,green
6017,3150.6,red,red,green,green,green,red,red
6018,3150.7,red,red,green,green,green,red,red
6019,3150.8,red,red,green,green,green,red,red
6020,3150.9,red,red,green,green,green,red,red
6021,3151,red,red,green,green,green,red,red
6022,3151.1,red,red,green,green,green,red,red
6023,3151.2,red,red,green,green,green,red,red
6024,3151.3,red,red,green,green,green,red,red
6025,3151.4,red,red,green,green,green,red,red
6026,3151.5,red,red,green,green,green,red,red
6027,3151.6,red,red,green,green,green,red,red
6028,3151.7,red,red,green,green,green,red,red
6029,3151.8,red,red,green,green,green,red,red
6030,3151.9,red,red,green,green,green,red,red
6031,3152,red,red,green,green,green,red,red
6032,3152.1,red,red,green,green,green,red,red
6033,3152.2,red,red,green,green,green,red,red
6034,3152.3,red,red,green,green,green,red,red
6035,3152.4,red,red,green,green,green,red,red
6036,3152.5,red,red,green,green,green,red,red
6037,3152.6,red,red,green,green,green,red,red
6038,3152.7,red,red,green,green,green,red,red
6039,3152.8,red,red,green,green,green,red,red
6040,3152.9,red,red,green,green,green,red,red
6041,3153,red,red,green,green,green,red,red
6042,3153.1,red,red,green,green,green,red,red
6043,3153.2,red,red,green,green,green,red,red
6044,3153.3,red,red,green,green,green,red,red
6045,3153.4,red,red,green,green,green,red,red
6046,3153.5,red,red,green,green,green,red,red
6047,3153.6,red,red,green,green,green,red,red
6048,3153.7,red,red,green,green,green,red,red
6049,3153.8,red,red,green,green,green,red,red
6050,3153.9,red,red,green,green,green,red,red
6051,3154,red,red,green,green,green,red,red
6052,3154.1,red,red,green,green,green,red,red
6053,3154.2,red,red,green,green,green,red,red
6054,3154.3,red,red,green,green,green,red,red
6055,3154.4,red,red,green,green,green,red,red
6056,3154.5,red,red,green,green,green,red,red
6057,3154.6,red,red,green,green,green,red,red
6058,3154.7,red,red,green,green,green,red,red
6059,3154.8,red,red,green,green,green,red,red
6060,3154.9,red,red,green,green,green,red,red
6061,3155,red,red,green,green,green,red,red
6062,3155.1,red,red,green,green,green,red,red
6063,3155.2,red,red,green,green,green,red,red
6064,3155.3,red,red,green,green,green,red,red
6065,3155.4,red,red,green,green,green,red,red
6066,3155.5,red,red,green,green,green,red,red
6067,3155.6,red,red,green,green,green,red,red
6068,3155.7,red,red,green,green,green,red,red
6069,3155.8,red,red,green,green,green,red,red
6070,3155.9,red,red,green,green,green,red,red
6071,3156,red,red,green,green,green,red,red
6072,3156.1,red,red,green,green,green,red,red
6073,3156.2,red,red,green,green,green,red,red
6074,3156.3,red,red,green,green,green,red,red
6075,3156.4,red,red,green,green,green,red,red
6076,3156.5,red,red,green,green,green,red,red
6077,3156.6,red,red,green,green,green,red,red
6078,3156.7,red,red,green,green,green,red,red
6079,3156.8,red,red,green,green,green,red,red
6080,3156.9,red,red,green,green,green,red,red
6081,3157,red,red,green,green,green,red,red
6082,3157.1,red,red,green,green,green,red,red
6083,3157.2,red,red,green,green,green,red,red
6084,3157.3,red,red,green,green,green,red,red
6085,3157.4,red,red,green,green,green,red,red
6086,3157.5,red,red,green,green,green,red,red
6087,3157.6,red,red,green,green,green,red,red
6088,3157.7,red,red,green,green,green,red,red
6089,3157.8,red,red,green,green,green,red,red
6090,3157.9,red,red,green,green,green,red,red
6091,3158,red,red,green,green,green,red,red
6092,3158.1,red,red,green,green,green,red,red
6093,3158.2,red,red,green,green,green,red,red
6094,3158.3,red,red,green,green,green,red,red
6095,3158.4,red,red,green,green,green,red,red
6096,3158.5,red,red,green,green,green,red,red
6097,3158.6,red,red,green,green,green,red,red
6098,3158.7,red,red,green,green,green,red,red
6099,3158.8,red,red,green,green,green,red,red
6100,3158.9,red,red,green,green,green,red,red
6101,3159,red,red,green,green,green,red,red
6102,3159.1,red,red,green,green,green,red,red
6103,3159.2,red,red,green,green,green,red,red
6104,3159.3,red,red,green,green,green,red,red
6105,3159.4,red,red,green,green,green,red,red
6106,3159.5,red,red,green,green,green,red,red
6107,3159.6,red,red,green,green,green,red,red
6108,3159.7,red,red,green,green,green,red,red
6109,3159.8,red,red,green,green,green,red,red
6110,3159.9,red,red,green,green,green,red,red
6111,3160,red,red,green,green,green,red,red
6112,3160.1,red,red,green,green,green,red,red
6113,3160.2,red,red,green,green,green,red,red
6114,3160.3,red,red,green,green,green,red,red
6115,3160.4,red,red,green,green,green,red,red
6116,3160.5,red,red,green,green,green,red,red
6117,3160.6,red,red,green,green,green,red,red
6118,3160.7,red,red,green,green,green,red,red
6119,3160.8,red,red,green,green,green,red,red
6120,3160.9,red,red,green,green,green,red,red
6121,3161,red,red,green,green,green,red,red
6122,3161.1,red,red,green,green,green,red,red
6123,3161.2,red,red,green,green,green,red,red
6124,3161.3,red,red,green,green,green,red,red
6125,3161.4,red,red,green,green,green,red,red
6126,3161.5,red,red,green,green,green,red,red
6127,3161.6,red,red,green,green,green,red,red
6128,3161.7,red,red,green,green,green,red,red
6129,3161.8,red,red,green,green,green,red,red
6130,3161.9,red,red,green,green,green,red,red
6131,3162,red,red,green,green,green,red,red
6132,3162.1,red,red,green,green,green,red,red
6133,3162.2,red,red,green,green,green,red,red
6134,3162.3,red,red,green,green,green,red,red
6135,3162.4,red,red,green,green,green,red,red
6136,3162.5,red,red,green,green,green,red,red
6137,3162.6,red,red,green,green,green,red,red
6138,3162.7,red,red,green,green,green,red,red
6139,3162.8,red,red,green,green,green,red,red
6140,3162.9,red,red,green,green,green,red,red
6141,3163,red,red,green,green,green,red,red
6142,3163.1,red,red,green,green,green,red,red
6143,3163.2,red,red,green,green,green,red,red
6144,3163.3,red,red,green,green,green,red,red
6145,3163.4,red,red,green,green,green,red,red
6146,3163.5,red,red,green,green,green,red,red
6147,3163.6,red,red,green,green,green,red,red
6148,3163.7,red,red,green,green,green,red,red
6149,3163.8,red,red,green,green,green,red,red
6150,3163.9,red,red,green,green,green,red,red
6151,3164,red,red,green,green,green,red,red
6152,3164.1,red,red,green,green,green,red,red
6153,3164.2,red,red,green,green,green,red,red
6154,3164.3,red,red,green,green,green,red,red
6155,3164.4,red,red,green,green,green,red,red
6156,3164.5,red,red,green,green,green,red,red
6157,3164.6,red,red,green,green,green,red,red
6158,3164.7,red,red,green,green,green,red,red
6159,3164.8,red,red,green,green,green,red,red
6160,3164.9,red,red,green,green,green,red,red
6161,3165,red,red,green,green,green,red,red
6162,3165.1,red,red,green,green,green,red,red
6163,3165.2,red,red,green,green,green,red,red
6164,3165.3,red,red,green,green,green,red,red
6165,3165.4,red,red,green,green,green,red,red
6166,3165.5,red,red,green,green,green,red,red
6167,3165.6,red,red,green,green,green,red,red
6168,3165.7,red,red,green,green,green,red,red
6169,3165.8,red,red,green,green,green,red,red
6170,3165.9,red,red,green,green,green,red,red
6171,3166,red,red,green,green,green,red,red
6172,3166.1,red,red,green,green,green,red,red
6173,3166.2,red,red,green,green,green,red,red
6174,3166.3,red,red,green,green,green,red,red
6175,3166.4,red,red,green,green,green,red,red
6176,3166.5,red,red,green,green,green,red,red
6177,3166.6,red,red,green,green,green,red,red
6178,3166.7,red,red,green,green,green,red,red
6179,3166.8,red,red,green,green,green,red,red
6180,3166.9,red,red,green,green,green,red,red
6181,3167,red,red,green,green,green,red,red
6182,3167.1,red,red,green,green,green,red,red
6183,3167.2,red,red,green,green,green,red,red
6184,3167.3,red,red,green,green,green,red,red
6185,3167.4,red,red,green,green,green,red,red
6186,3167.5,red,red,green,green,green,red,red
6187,3167.6,red,red,green,green,green,red,red
6188,3167.7,red,red,green,green,green,red,red
6189,3167.8,red,red,green,green,green,red,red
6190,3167.9,red,red,green,green,green,red,red
6191,3168,red,red,green,green,green,red,red
6192,3168.1,red,red,green,green,green,red,red
6193,3168.2,red,red,green,green,green,red,red
6194,3168.3,red,red,green,green,green,red,red
6195,3168.4,red,red,green,green,green,red,red
6196,3168.5,red,red,green,green,green,red,red
6197,3168.6,red,red,green,green,green,red,red
6198,3168.7,red,red,green,green,green,red,red
6199,3168.8,red,red,green,green,green,red,red
6200,3168.9,red,red,green,green,green,red,red
6201,3169,red,red,green,green,green,red,red
6202,3169.1,red,red,green,green,green,red,red
6203,3169.2,red,red,green,green,green,red,red
6204,3169.3,red,red,green,green,green,red,red
6205,3169.4,red,red,green,green,green,red,red
6206,3169.5,red,red,green,green,green,red,red
6207,3169.6,red,red,green,green,green,red,red
6208,3169.7,red,red,green,green,green,red,red
6209,3169.8,red,red,green,green,green,red,red
6210,3169.9,red,red,green,green,green,red,red
6211,3170,red,red,green,green,green,red,red
6212,3170.1,red,red,green,green,green,red,red
6213,3170.2,red,red,green,green,green,red,red
6214,3170.3,red,red,green,green,green,red,red
6215,3170.4,red,red,green,green,green,red,red
6216,3170.5,red,red,green,green,green,red,red
6217,3170.6,red,red,green,green,green,red,red
6218,3170.7,red,red,green,green,green,red,red
6219,3170.8,red,red,green,green,green,red,red
6220,3170.9,red,red,green,green,green,red,red
6221,3171,red,red,green,green,green,red,red
6222,3171.1,red,red,green,green,green,red,red
6223,3171.2,red,red,green,green,green,red,red
6224,3171.3,red,red,green,green,green,red,red
6225,3171.4,red,red,green,green,green,red,red
6226,3171.5,red,red,green,green,green,red,red
6227,3171.6,red,red,green,green,green,red,red
6228,3171.7,red,red,green,green,green,red,red
6229,3171.8,red,red,green,green,green,red,red
6230,3171.9,red,red,green,green,green,red,red
6231,3172,red,red,green,green,green,red,red
6232,3172.1,red,red,green,green,green,red,red
6233,3172.2,red,red,green,green,green,red,red
6234,3172.3,red,red,green,green,green,red,red
6235,3172.4,red,red,green,green,green,red,red
6236,3172.5,red,red,green,green,green,red,red
6237,3172.6,red,red,green,green,green,red,red
6238,3172.7,red,red,green,green,green,red,red
6239,3172.8,red,red,green,green,green,red,red
6240,3172.9,red,red,green,green,green,red,red
6241,3173,red,red,green,green,green,red,red
6242,3173.1,red,red,green,green,green,red,red
6243,3173.2,red,red,green,green,green,red,red
6244,3173.3,red,red,green,green,green,red,red
6245,3173.4,red,red,green,green,green,red,red
6246,3173.5,red,red,green,green,green,red,red
6247,3173.6,red,red,green,green,green,red,red
6248,3173.7,red,red,green,green,green,red,red
6249,3173.8,red,red,green,green,green,red,red
6250,3173.9,red,red,green,green,green,red,red
6251,3174,red,red,green,green,green,red,red
6252,3174.1,red,red,green,green,green,red,red
6253,3174.2,red,red,green,green,green,red,red
6254,3174.3,red,red,green,green,green,red,red
6255,3174.4,red,red,green,green,green,red,red
6256,3174.5,red,red,green,green,green,red,red
6257,3174.6,red,red,green,green,green,red,red
6258,3174.7,red,red,green,green,green,red,red
6259,3174.8,red,red,green,green,green,red,red
6260,3174.9,red,red,green,green,green,red,red
6261,3175,red,red,green,green,green,red,red
6262,3175.1,red,red,green,green,green,red,red
6263,3175.2,red,red,green,green,green,red,red
6264,3175.3,red,red,green,green,green,red,red
6265,3175.4,red,red,green,green,green,red,red
6266,3175.5,red,red,green,green,green,red,red
6267,3175.6,red,red,green,green,green,red,red
6268,3175.7,red,red,green,green,green,red,red
6269,3175.8,red,red,green,green,green,red,red
6270,3175.9,red,red,green,green,green,red,red
6271,3176,red,red,green,green,green,red,red
6272,3176.1,red,red,green,green,green,red,red
6273,3176.2,red,red,green,green,green,red,red
6274,3176.3,red,red,green,green,green,red,red
6275,3176.4,red,red,green,green,green,red,red
6276,3176.5,red,red,green,green,green,red,red
6277,3176.6,red,red,green,green,green,red,red
6278,3176.7,red,red,green,green,green,red,red
6279,3176.8,red,red,green,green,green,red,red
6280,3176.9,red,red,green,green,green,red,red
6281,3177,red,red,green,green,green,red,red
6282,3177.1,red,red,green,green,green,red,red
6283,3177.2,red,red,green,green,green,red,red
6284,3177.3,red,red,green,green,green,red,red
6285,3177.4,red,red,green,green,green,red,red
6286,3177.5,red,red,green,green,green,red,red
6287,3177.6,red,red,green,green,green,red,red
6288,3177.7,red,red,green,green,green,red,red
6289,3177.8,red,red,green,green,green,red,red
6290,3177.9,red,red,green,green,green,red,red
6291,3178,red,red,green,green,green,red,red
6292,3178.1,red,red,green,green,green,red,red
6293,3178.2,red,red,green,green,green,red,red
6294,3178.3,red,red,green,green,green,red,red
6295,3178.4,red,red,green,green,green,red,red
6296,3178.5,red,red,green,green,green,red,red
6297,3178.6,red,red,green,green,green,red,red
6298,3178.7,red,red,green,green,green,red,red
6299,3178.8,red,red,green,green,green,red,red
6300,3178.9,red,red,green,green,green,red,red
6301,3179,red,red,green,green,green,red,red
6302,3179.1,red,red,green,green,green,red,red
6303,3179.2,red,red,green,green,green,red,red
6304,3179.3,red,red,green,green,green,red,red
6305,3179.4,red,red,green,green,green,red,red
6306,3179.5,red,red,green,green,green,red,red
6307,3179.6,red,red,green,green,green,red,red
6308,3179.7,red,red,green,green,green,red,red
6309,3179.8,red,red,green,green,green,red,red
6310,3179.9,red,red,green,green,green,red,red
6311,3180,red,red,green,green,green,red,red
6312,3180.1,red,red,green,green,green,red,red
6313,3180.2,red,red,green,green,green,red,red
6314,3180.3,red,red,green,green,green,red,red
6315,3180.4,red,red,green,green,green,red,red
6316,3180.5,red,red,green,green,green,red,red
6317,3180.6,red,red,green,green,green,red,red
6318,3180.7,red,red,green,green,green,red,red
6319,3180.8,red,red,green,green,green,red,red
6320,3180.9,red,red,green,green,green,red,red
6321,3181,red,red,green,green,green,red,red
6322,3181.1,red,red,green,green,green,red,red
6323,3181.2,red,red,green,green,green,red,red
6324,3181.3,red,red,green,green,green,red,red
6325,3181.4,red,red,green,green,green,red,red
6326,3181.5,red,red,green,green,green,red,red
6327,3181.6,red,red,green,green,green,red,red
6328,3181.7,red,red,green,green,green,red,red
6329,3181.8,red,red,green,green,green,red,red
6330,3181.9,red,red,green,green,green,red,red
6331,3182,green,green,red,red,red,green,green
6332,3182.1,green,green,red,red,red,green,green
6333,3182.2,green,green,red,red,red,green,green
6334,3182.3,green,green,red,red,red,green,green
6335,3182.4,green,green,red,red,red,green,green
6336,3182.5,green,green,red,red,red,green,green
6337,3182.6,green,green,red,red,red,green,green
6338,3182.7,green,green,red,red,red,green,green
6339,3182.8,green,green,red,red,red,green,green
6340,3182.9,green,green,red,red,red,green,green
6341,3183,green,green,red,red,red,green,green
6342,3183.1,green,green,red,red,red,green,green
6343,3183.2,green,green,red,red,red,green,green
